timestamp,season,hour,temperature,humidity,wind,rain,irrigation,soil_moisture,forecast_temp_6h,forecast_rain_6h
2022-01-01 00:00:00,winter,0,24.708031946420594,68.47152877943819,15.172118152474159,0.0,0.0,34.90910011606276,28.344216116227457,0.0
2022-01-01 06:00:00,winter,6,26.172133561558347,47.48264087100483,9.611230326806215,0.0,3.3971660157594457,36.20818554322755,28.344216116227457,0.0
2022-01-01 12:00:00,winter,12,31.6362351766961,76.13826146479886,17.064551801715915,0.0,0.0,36.126411811795734,28.344216116227457,0.0
2022-01-01 18:00:00,winter,18,30.172133561558347,60.14504824986095,12.729505073095675,0.0,0.0,36.27536505299923,28.344216116227457,0.0
2022-01-02 00:00:00,winter,0,24.880114501089704,51.707544306912375,12.95060885903423,8.123529256610695,0.0,39.05485155229975,28.51619667223254,4.9577810099019235
2022-01-02 06:00:00,winter,6,26.344216116227457,58.16881574302554,15.286578619825562,0.0,0.0,39.13379744665398,28.51619667223254,0.0
2022-01-02 12:00:00,winter,12,31.80831773136521,65.72329947698537,13.878331294869527,0.0,0.0,39.03387472658129,28.51619667223254,0.0
2022-01-02 18:00:00,winter,18,30.344216116227457,68.79179574184381,11.844803373599277,0.0,0.0,39.0588010328879,28.51619667223254,0.0
2022-01-03 00:00:00,winter,0,25.052095057094785,68.61650362686417,16.145954310585743,0.0,0.0,38.901031736123464,28.6880242680232,0.0
2022-01-03 06:00:00,winter,6,26.51619667223254,72.13159879737955,17.25604920637869,0.0,0.0,38.84776366038481,28.6880242680232,0.0
2022-01-03 12:00:00,winter,12,31.980298287370292,57.923325979327274,11.372677003500215,0.0,0.0,38.51149320040992,28.6880242680232,0.0
2022-01-03 18:00:00,winter,18,30.51619667223254,80.64297099979197,19.98547670492531,0.0,0.0,38.363458927161446,28.6880242680232,0.0
2022-01-04 00:00:00,winter,0,25.223922652885445,47.972366660317796,13.542817686235539,0.0,0.0,38.3554130511079,28.859647987374466,0.0
2022-01-04 06:00:00,winter,6,26.6880242680232,61.86585150628788,9.008324116835245,0.0,0.0,38.44899845555769,28.859647987374466,0.0
2022-01-04 12:00:00,winter,12,32.152125883160956,48.786156606654345,12.440252430289835,0.0,0.0,38.27368995937061,28.859647987374466,0.0
2022-01-04 18:00:00,winter,18,30.6880242680232,74.60136155789482,18.47282373836833,0.0,0.0,38.27389905008306,28.859647987374466,0.0
2022-01-05 00:00:00,winter,0,25.395546372236712,51.898251636678346,10.281402520217153,0.0,0.0,38.34949379872766,29.031016974474348,0.0
2022-01-05 06:00:00,winter,6,26.859647987374466,54.815226444377885,14.421369806913019,0.0,0.0,38.3235090216206,29.031016974474348,0.0
2022-01-05 12:00:00,winter,12,32.32374960251222,54.035177478763,7.758046983763166,0.0,0.0,38.261176321338105,29.031016974474348,0.0
2022-01-05 18:00:00,winter,18,30.859647987374466,71.30877394140018,7.762455535710382,0.0,0.0,38.16942638998774,29.031016974474348,0.0
2022-01-06 00:00:00,winter,0,25.566915359336594,73.48044860219943,9.119502312509287,0.0,0.0,38.212462039539545,29.202080448993527,0.0
2022-01-06 06:00:00,winter,6,27.031016974474348,47.697239292665294,8.59246150682942,0.0,0.0,38.15421865572094,29.202080448993527,0.0
2022-01-06 12:00:00,winter,12,32.495118589612105,42.00043453377247,5.350947286046569,0.0,0.0,38.06070220337803,29.202080448993527,0.0
2022-01-06 18:00:00,winter,18,31.031016974474348,56.354997323564376,18.183049247898474,0.0,0.0,38.041052812450694,29.202080448993527,0.0
2022-01-07 00:00:00,winter,0,25.737978833855774,52.68552721171445,17.126924864412562,0.0,0.0,38.35005280429328,29.37278772113265,0.0
2022-01-07 06:00:00,winter,6,27.202080448993527,66.32350693369537,18.172683562722423,0.0,0.0,38.22773542165167,29.37278772113265,0.0
2022-01-07 12:00:00,winter,12,32.666182064131284,45.32093644735112,9.781369829327742,0.0,0.0,38.114043647825135,29.37278772113265,0.0
2022-01-07 18:00:00,winter,18,31.202080448993527,78.78391831028217,5.3715069536920215,0.0,0.0,38.19521465660436,29.37278772113265,0.0
2022-01-08 00:00:00,winter,0,25.908686105994896,82.51137166603483,9.279396103258831,0.0,0.0,38.53808982504487,29.54308820664281,0.0
2022-01-08 06:00:00,winter,6,27.37278772113265,62.5203671202337,9.866715849990989,0.0,0.0,38.59193747263711,29.54308820664281,0.0
2022-01-08 12:00:00,winter,12,32.8368893362704,66.82413957607082,10.466003953477653,0.0,0.0,38.539785747445514,29.54308820664281,0.0
2022-01-08 18:00:00,winter,18,31.37278772113265,84.62007339492499,17.3139403123537,0.0,0.0,38.45139318571986,29.54308820664281,0.0
2022-01-09 00:00:00,winter,0,26.078986591505057,60.33371074151701,15.825634819857227,0.0,0.0,38.383913482875904,29.712931441814774,0.0
2022-01-09 06:00:00,winter,6,27.54308820664281,47.67018339526617,14.990294689543086,0.0,0.0,38.35105893743579,29.712931441814774,0.0
2022-01-09 12:00:00,winter,12,33.007189821780564,57.38773622544616,5.046762797064515,0.0,0.0,38.407622336763815,29.712931441814774,0.0
2022-01-09 18:00:00,winter,18,31.54308820664281,56.695921376193986,18.363943766377474,0.0,0.0,38.349568519894426,29.712931441814774,0.0
2022-01-10 00:00:00,winter,0,26.24882982667702,70.40811393597374,10.502276794300588,0.0,0.0,38.38319478926965,29.882267098432443,11.918991132159647
2022-01-10 06:00:00,winter,6,27.712931441814774,70.86917677113976,6.109800138009535,1.97177747540517,0.0,39.0437895184966,29.882267098432443,0.0
2022-01-10 12:00:00,winter,12,33.17703305695253,53.275336604111864,19.122149495307664,0.0,0.0,38.95539363960501,29.882267098432443,0.0
2022-01-10 18:00:00,winter,18,31.712931441814774,84.24012811979854,5.40303463815098,0.0,0.0,38.7512617936747,29.882267098432443,0.0
2022-01-11 00:00:00,winter,0,26.41816548329469,45.834997746705426,9.288499077801767,0.0,0.0,38.597730413139715,30.05104499868619,0.0
2022-01-11 06:00:00,winter,6,27.882267098432443,43.25246846469672,12.593227240352748,0.0,0.0,38.48250700446814,30.05104499868619,0.0
2022-01-11 12:00:00,winter,12,33.3463687135702,51.28994003551475,19.784749948783958,0.0,0.0,38.28761323834133,30.05104499868619,0.0
2022-01-11 18:00:00,winter,18,31.882267098432443,76.72311542680393,13.615574936380973,0.0,0.0,38.48571893215744,30.05104499868619,0.0
2022-01-12 00:00:00,winter,0,26.586943383548437,46.056885188105575,7.776342173286078,0.0,0.0,38.48740983710636,30.219215130041654,0.0
2022-01-12 06:00:00,winter,6,28.05104499868619,61.150387993076414,10.02545306910772,0.0,0.0,38.27757932527586,30.219215130041654,0.0
2022-01-12 12:00:00,winter,12,33.515146613823944,58.40699735522712,13.409692388313989,0.0,0.0,38.25237678894066,30.219215130041654,0.0
2022-01-12 18:00:00,winter,18,32.05104499868619,64.8256451870536,8.095039176459654,0.0,0.0,38.243808802508326,30.219215130041654,0.0
2022-01-13 00:00:00,winter,0,26.7551135149039,69.21384696724812,19.139107051119616,0.0,0.0,38.10504535279507,30.3867276600595,0.0
2022-01-13 06:00:00,winter,6,28.219215130041654,57.290921474615786,9.754843334055902,0.0,0.0,37.88022612449109,30.3867276600595,0.0
2022-01-13 12:00:00,winter,12,33.68331674517941,68.49264044679376,13.221482409627956,0.0,0.0,37.65140415764042,30.3867276600595,0.0
2022-01-13 18:00:00,winter,18,32.219215130041654,81.88303940460972,16.584475030867935,0.0,0.0,37.820655672806716,30.3867276600595,0.0
2022-01-14 00:00:00,winter,0,26.922626044921746,54.22462618064356,15.199410393401285,0.0,0.0,37.775707661814,30.55353295116187,7.570029142683018
