timestamp,season,hour,temperature,humidity,wind,rain,irrigation,soil_moisture,forecast_temp_6h,forecast_rain_6h
2022-01-01 00:00:00,winter,0,24.708031946420594,84.9747918511398,18.802694455099214,0.0,0.0,44.74156390082282,28.344216116227457,0.0
2022-01-01 06:00:00,winter,6,26.172133561558347,64.97630303265164,18.13057925496642,0.0,0.0,44.193432207091014,28.344216116227457,0.0
2022-01-01 12:00:00,winter,12,31.6362351766961,54.34941287530248,6.085983541165467,0.0,0.0,43.92244939033588,28.344216116227457,0.0
2022-01-01 18:00:00,winter,18,30.172133561558347,80.73643945442912,15.049792980684625,0.0,1.5778504990563842,44.00160100491994,28.344216116227457,0.0
2022-01-02 00:00:00,winter,0,24.880114501089704,46.35934981349568,24.052071920907387,0.0,0.0,43.79190930408762,28.51619667223254,0.0
2022-01-02 06:00:00,winter,6,26.344216116227457,35.30306320909757,11.497171075616214,0.0,0.0,43.65934912618871,28.51619667223254,0.0
2022-01-02 12:00:00,winter,12,31.80831773136521,32.35704903605247,16.43913287412272,0.0,0.0,43.684647739933865,28.51619667223254,0.0
2022-01-02 18:00:00,winter,18,30.344216116227457,36.600171057709865,11.711979065374676,0.0,0.0,43.8062942232722,28.51619667223254,0.0
2022-01-03 00:00:00,winter,0,25.052095057094785,89.22914308410671,17.254720859695972,14.370957615632811,2.8574379140987403,50.37944534010319,28.6880242680232,2.7039764538076647
2022-01-03 06:00:00,winter,6,26.51619667223254,76.56859826504824,15.046538374527175,0.0,0.0,49.95657860869895,28.6880242680232,0.0
2022-01-03 12:00:00,winter,12,31.980298287370292,76.2707291392234,4.147174987186675,0.0,0.0,49.81760137360935,28.6880242680232,0.0
2022-01-03 18:00:00,winter,18,30.51619667223254,35.2238118596615,5.185248943895687,0.0,0.0,49.77066800184482,28.6880242680232,0.0
2022-01-04 00:00:00,winter,0,25.223922652885445,67.65968080065045,10.512244215864355,0.0,0.0,49.43885568008688,28.859647987374466,0.0
2022-01-04 06:00:00,winter,6,26.6880242680232,53.52285914475295,17.760609208181386,0.0,0.0,49.053018776063155,28.859647987374466,0.0
2022-01-04 12:00:00,winter,12,32.152125883160956,58.080056099296314,8.60909313172262,0.0,0.0,48.66043873415187,28.859647987374466,0.0
2022-01-04 18:00:00,winter,18,30.6880242680232,76.17281956976231,6.47729501907542,0.0,0.0,48.305364852672106,28.859647987374466,0.0
2022-01-05 00:00:00,winter,0,25.395546372236712,85.0420560299622,18.037352242355027,0.0,0.0,47.864158267915045,29.031016974474348,0.0
2022-01-05 06:00:00,winter,6,26.859647987374466,42.57000610347512,12.214671728113753,0.0,1.145140001819131,48.0519606804533,29.031016974474348,0.0
2022-01-05 12:00:00,winter,12,32.32374960251222,78.5249405992569,9.298167844681021,0.0,0.0,47.91148655759953,29.031016974474348,0.0
2022-01-05 18:00:00,winter,18,30.859647987374466,54.32344008826767,4.611303343406924,7.362757054345781,0.0,50.80633295349145,29.031016974474348,11.538305405156105
2022-01-06 00:00:00,winter,0,25.566915359336594,42.86047702925724,22.940021119060674,0.0,0.0,50.59076791631168,29.202080448993527,0.0
2022-01-06 06:00:00,winter,6,27.031016974474348,68.97298584927532,12.27404970080806,0.0,1.0365614289766212,50.877852480386615,29.202080448993527,0.0
